ID;Gender;Own_car;Own_property;Work_phone;Phone;Email;Unemployed;Num_children;Num_family;Account_length;Total_income;Age;Years_employed;Income_type;Education_type;Family_status;Housing_type;Occupation_type;Target
5091589;0;0;1;0;0;0;0;0;2;39;225000.0;2.781.439.728.399.620;32.964.400.364.141.600;Commercial associate;Incomplete higher;Married;With parents;Accountants;0
5091592;0;0;1;1;1;0;0;0;2;28;252000.0;5.024.606.939.225.300;0.38056907397140255;State servant;Secondary / secondary special;Married;House / apartment;Medicine staff;0
5091595;0;0;0;1;0;0;0;0;2;23;45000.0;4.875.664.798.045.130;7.800.297.062.910.250;Working;Secondary / secondary special;Married;House / apartment;Sales staff;0
5091598;0;0;1;0;0;0;0;0;2;52;202500.0;61.104.608.581.969.500;15.469.174.589.485.000;Working;Secondary / secondary special;Married;House / apartment;Cleaning staff;0
5091605;0;0;1;0;1;0;0;0;2;3;135000.0;50.851.146.840.797.500;2.546.253.516.499.310;Working;Secondary / secondary special;Civil marriage;House / apartment;Cooking staff;0
5091606;1;0;0;1;0;0;0;0;1;13;90000.0;25.468.010.979.007.000;471.467.586.603.421;Commercial associate;Higher education;Single / not married;With parents;Drivers;0
5091609;1;1;1;0;1;0;0;1;3;2;270000.0;4.434.861.769.919.980;0.5475814013977015;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5091610;1;1;1;1;0;0;0;2;4;3;225000.0;51.100.296.378.433.500;1.796.066.996.584.460;Commercial associate;Higher education;Married;House / apartment;Managers;0
5091611;1;1;1;1;1;0;0;0;2;37;180000.0;2.571.716.051.664.300;7.548.409.618.267.310;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5091614;0;1;1;1;0;0;0;0;2;39;135000.0;3.289.047.687.495.290;10.877.704.538.765.300;Commercial associate;Higher education;Married;House / apartment;Accountants;0
5091623;0;0;1;0;0;0;0;0;2;48;202500.0;5.320.027.105.279.360;1.704.620.902.551.040;Working;Secondary / secondary special;Married;House / apartment;High skill tech staff;1
5091632;1;1;1;1;1;0;0;3;5;51;157500.0;3.406.230.107.394.400;1.196.191.571.353.270;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5091639;1;1;1;0;0;0;0;0;1;46;202500.0;4.953.695.147.744.300;8.380.733.348.391.820;Working;Secondary / secondary special;Single / not married;House / apartment;Other;0
5091644;0;1;0;0;0;0;0;0;2;60;135000.0;5.208.046.708.693.530;17.547.246.007.789.300;Working;Secondary / secondary special;Married;House / apartment;Laborers;1
5091647;0;1;1;0;0;0;0;1;2;25;252000.0;2.931.477.032.382.590;20.452.165.342.204.100;Commercial associate;Secondary / secondary special;Separated;House / apartment;Other;0
5091655;0;0;1;0;0;0;1;0;1;16;90000.0;5.514.418.502.775.550;0.0;Pensioner;Secondary / secondary special;Separated;House / apartment;Other;0
5091657;0;0;1;0;0;0;0;1;3;48;360000.0;4.683.463.726.154.540;7.800.297.062.910.250;Commercial associate;Secondary / secondary special;Married;House / apartment;Managers;0
5091672;0;0;1;0;0;0;1;0;2;26;112500.0;63.043.046.742.917.300;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5091684;1;1;1;0;1;0;0;0;2;48;225000.0;44.041.972.114.417.100;0.8761302422363224;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5091687;0;0;1;0;0;0;0;0;1;10;292500.0;4.189.819.092.794.510;0.29569395675475885;Working;Higher education;Single / not married;House / apartment;Other;0
5091703;1;0;1;0;1;0;0;2;4;28;67500.0;41.210.976.269.191.000;6.877.622.401.555.130;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5091704;0;1;1;0;0;0;0;0;2;21;135000.0;33.605.070.603.776.900;10.798.305.235.562.600;Working;Higher education;Married;House / apartment;Managers;1
5091710;0;1;1;1;0;0;0;1;3;10;157500.0;26.738.399.830.249.700;7.381.397.290.841.010;Working;Higher education;Married;House / apartment;Sales staff;0
5091717;0;1;1;0;0;0;0;0;2;15;90000.0;3.864.829.531.064.970;6.212.310.998.856.920;Commercial associate;Secondary / secondary special;Married;House / apartment;Medicine staff;0
5091732;0;0;1;0;0;0;0;0;1;19;135000.0;4.281.812.768.229.320;104.588.047.666.961;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;Accountants;0
5091735;0;1;1;0;0;0;0;0;1;21;243000.0;4.029.103.951.484.280;563.187.471.337.536;Working;Secondary / secondary special;Single / not married;House / apartment;Sales staff;0
5091744;0;0;1;1;1;0;0;0;1;20;225000.0;54.147.586.877.211.700;1.871.359.439.276.640;Commercial associate;Higher education;Single / not married;House / apartment;Core staff;0
5091748;0;1;1;0;0;0;0;1;3;1;180000.0;30.623.489.873.166.400;38.768.763.218.957.200;Commercial associate;Higher education;Married;House / apartment;Other;0
5091751;1;1;0;0;0;0;0;2;4;36;135000.0;3.483.986.666.392.870;4.465.526.328.398.250;Working;Higher education;Married;House / apartment;Core staff;0
5091758;0;0;0;0;0;0;0;0;2;22;157500.0;4.161.071.069.221.130;3.715.339.808.483.400;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;Laborers;0
5091763;1;0;1;0;0;0;0;0;2;32;247500.0;47.787.428.899.977.400;6.464.198.443.499.860;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5091774;0;0;1;0;0;0;0;0;1;9;225000.0;5.349.322.710.254.140;5.212.974.941.306.110;Working;Incomplete higher;Single / not married;House / apartment;Managers;0
5091778;1;0;1;1;0;0;0;2;4;13;112500.0;2.977.200.079.399.300;3.214.302.826.204.500;Commercial associate;Secondary / secondary special;Married;House / apartment;Laborers;0
5091780;0;1;1;0;0;0;0;0;2;31;180000.0;3.543.673.039.145.220;12.950.300.143.055.600;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5091786;1;1;1;0;0;0;0;0;2;47;360000.0;2.640.163.726.839.010;4.213.638.883.755.310;Commercial associate;Higher education;Married;House / apartment;High skill tech staff;0
5091789;1;0;1;0;0;0;0;2;4;36;450000.0;3.771.740.692.827.360;16.317.925.761.651.500;Commercial associate;Higher education;Married;House / apartment;Managers;0
5091791;1;1;1;1;0;0;0;1;3;57;135000.0;4.165.999.301.833.710;8.128.845.903.748.870;Working;Secondary / secondary special;Married;House / apartment;Low-skill Laborers;1
5091794;0;1;0;0;0;0;0;1;3;38;90000.0;41.558.690.459.078.500;2.713.265.843.925.610;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5091801;0;0;1;0;0;0;0;0;2;22;112500.0;5.180.120.057.222.250;4.213.638.883.755.310;Commercial associate;Secondary / secondary special;Married;House / apartment;High skill tech staff;0
5091802;0;0;1;0;0;0;1;0;1;26;90000.0;6.030.240.182.892.180;0.0;Pensioner;Secondary / secondary special;Single / not married;House / apartment;Other;0
5091806;1;0;1;0;0;0;0;0;1;17;360000.0;29.604.988.466.566.700;6.962.497.518.771.770;Working;Higher education;Single / not married;House / apartment;Cooking staff;0
5091807;0;0;1;0;0;0;0;1;3;41;45000.0;4.367.235.466.847.360;13.799.051.315.222.000;Commercial associate;Secondary / secondary special;Married;House / apartment;Sales staff;0
5091808;0;0;1;0;0;1;0;0;2;36;171000.0;5.758.366.017.098.220;4.547.663.538.607.910;Commercial associate;Secondary / secondary special;Married;House / apartment;Security staff;1
5091811;1;1;0;1;1;0;0;0;1;31;112500.0;23.945.734.683.121.400;5.128.099.824.089.470;State servant;Incomplete higher;Single / not married;With parents;Laborers;0
5091814;0;1;1;0;0;0;1;1;3;45;211500.0;30.075.908.471.768.700;0.0;Pensioner;Higher education;Married;House / apartment;Other;0
5091817;0;0;1;0;0;0;0;0;1;24;157500.0;5.159.038.173.268.440;6.962.497.518.771.770;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;Medicine staff;0
5091820;1;0;1;0;0;0;0;0;1;55;270000.0;4.007.748.276.829.770;161.290.101.781.693;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;Laborers;0
5091826;0;0;1;0;0;0;1;0;2;48;157500.0;6.468.852.885.411.740;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5091831;0;1;1;0;0;0;0;3;5;1;54000.0;3.415.538.991.218.160;563.187.471.337.536;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5091837;0;0;0;0;0;0;1;0;2;4;54000.0;623.695.216.191.982;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5091838;1;0;1;0;1;0;0;0;2;19;112500.0;5.495.253.153.726.630;6.045.298.671.430.620;Working;Secondary / secondary special;Married;House / apartment;Other;0
5091840;1;1;0;0;1;0;0;1;3;5;202500.0;32.696.085.477.456.700;996.050.569.142.419;Working;Secondary / secondary special;Married;With parents;Sales staff;0
5091851;1;0;1;0;0;0;0;1;3;27;157500.0;2.925.727.427.667.910;9.464.944.523.159.270;Commercial associate;Secondary / secondary special;Married;House / apartment;Laborers;0
5091856;0;1;1;1;1;0;0;2;4;1;117000.0;27.480.372.629.143.600;53.799.872.687.324.100;Working;Secondary / secondary special;Married;House / apartment;Waiters/barmen staff;0
5091857;1;1;1;1;0;1;0;0;2;4;135000.0;3.452.500.735.812.500;14.546.499.928.129.900;Working;Incomplete higher;Married;House / apartment;Laborers;0
5091859;1;0;1;0;0;0;0;2;4;46;135000.0;3.333.401.781.008.500;0.5475814013977015;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5091860;0;0;1;0;0;0;0;3;5;4;103500.0;29.246.322.648.651.200;4.632.538.655.824.550;Working;Secondary / secondary special;Married;House / apartment;Medicine staff;0
5091863;0;0;1;0;1;0;0;0;2;34;247500.0;5.435.292.990.273.580;0.5475814013977015;Working;Higher education;Married;House / apartment;Sales staff;0
5091871;1;0;1;0;1;0;0;0;1;26;202500.0;433.355.921.066.141;17.139.297.863.748.000;Commercial associate;Higher education;Separated;House / apartment;Other;1
5091875;0;1;1;0;0;0;0;0;2;54;202500.0;5.054.997.707.002.880;19.296.768.585.255.000;Commercial associate;Secondary / secondary special;Married;House / apartment;Accountants;1
5091884;0;0;1;0;1;0;0;1;3;7;360000.0;4.343.415.675.886.560;7.381.397.290.841.010;Working;Secondary / secondary special;Married;House / apartment;High skill tech staff;0
5091889;1;1;0;0;0;0;0;0;1;2;180000.0;25.410.514.931.860.300;18.754.662.997.871.200;State servant;Incomplete higher;Separated;House / apartment;Other;0
5091890;0;0;1;0;0;0;0;0;1;18;202500.0;27.595.364.723.437.100;6.212.310.998.856.920;Working;Higher education;Single / not married;With parents;Other;0
5091894;1;0;0;0;0;0;0;0;1;3;157500.0;2.790.474.821.522.680;4.380.651.211.181.610;Commercial associate;Higher education;Single / not married;House / apartment;Sales staff;0
5091897;0;1;1;0;1;0;0;0;2;7;67500.0;5.251.853.220.805.350;2.464.116.306.289.650;Working;Secondary / secondary special;Married;House / apartment;Other;1
5091899;1;0;0;1;0;0;0;1;3;26;139500.0;23.770.508.634.674.200;2.379.241.189.073.010;Working;Secondary / secondary special;Married;Rented apartment;High skill tech staff;0
5091902;0;1;1;0;0;0;0;0;1;27;225000.0;54.235.199.901.435.300;4.213.638.883.755.310;Working;Secondary / secondary special;Widow;House / apartment;Cleaning staff;1
5091905;0;0;1;0;0;0;1;0;2;5;157500.0;5.585.056.503.555.850;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5091908;0;0;1;1;0;0;0;2;4;12;67500.0;28.148.421.938.848.800;26.311.286.337.159.500;Working;Higher education;Married;House / apartment;Other;0
5091910;0;0;1;0;0;0;1;0;2;24;157500.0;4.382.293.955.385.800;0.0;Pensioner;Secondary / secondary special;Married;Rented apartment;Other;1
5091911;0;0;1;1;0;1;0;0;2;7;180000.0;30.300.416.846.341.800;6.045.298.671.430.620;Commercial associate;Higher education;Married;House / apartment;Managers;0
5091916;0;0;0;0;0;0;0;3;5;7;103500.0;3.743.814.041.356.080;12.295.940.368.385.300;Working;Secondary / secondary special;Married;With parents;Laborers;0
5091920;0;0;1;0;0;0;1;0;2;53;67500.0;6.591.237.328.624.130;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5091921;0;0;1;1;1;0;0;2;4;47;72000.0;4.207.615.488.339.930;15.047.536.910.408.800;Working;Secondary / secondary special;Married;House / apartment;Medicine staff;1
5091924;1;1;1;0;1;0;0;0;2;0;270000.0;5.489.229.758.311.250;6.464.198.443.499.860;Working;Secondary / secondary special;Married;House / apartment;Drivers;0
5091925;0;1;1;0;1;0;0;0;2;8;405000.0;506.978.240.484.062;10.798.305.235.562.600;Commercial associate;Incomplete higher;Married;House / apartment;Other;0
5091928;0;1;0;0;0;0;0;0;2;5;108000.0;45.712.095.388.680.100;11.381.479.428.051.200;Working;Secondary / secondary special;Married;House / apartment;Sales staff;0
5091929;0;1;0;0;0;0;0;0;2;55;135000.0;49.821.693.806.169.800;17.988.049.035.914.400;Working;Secondary / secondary special;Married;House / apartment;Other;0
5091931;1;0;1;0;1;0;1;0;2;3;135000.0;59.467.340.191.790.300;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5091937;1;1;1;0;0;0;0;2;4;31;243000.0;28.657.672.642.148.700;0.5475814013977015;State servant;Higher education;Married;House / apartment;Core staff;0
5091943;0;0;1;0;0;1;0;0;1;24;225000.0;518.395.312.703.204;4.213.638.883.755.310;Working;Higher education;Single / not married;House / apartment;Accountants;0
5091953;0;0;1;0;0;0;0;0;2;14;135000.0;4.241.291.744.525.890;13.799.051.315.222.000;Commercial associate;Secondary / secondary special;Married;House / apartment;Laborers;0
5091960;0;0;1;0;1;0;1;0;2;39;171000.0;5.291.005.291.005.290;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5091963;1;1;0;1;0;0;0;0;2;54;180000.0;51.497.292.894.446.800;38.768.763.218.957.200;Working;Secondary / secondary special;Married;Municipal apartment;Drivers;1
5091966;1;1;1;0;0;0;0;2;4;41;180000.0;3.907.540.880.373.990;16.317.925.761.651.500;Working;Secondary / secondary special;Married;House / apartment;Drivers;0
5091972;0;0;1;0;0;0;0;0;2;54;171000.0;4.100.837.115.067.380;6.379.323.326.283.220;Commercial associate;Secondary / secondary special;Married;House / apartment;Cooking staff;0
5091980;1;0;1;1;0;1;0;0;2;12;112500.0;5.914.152.925.795.870;2.212.228.861.646.710;Commercial associate;Higher education;Married;House / apartment;Managers;0
5091990;0;0;0;0;0;0;0;0;2;39;157500.0;4.984.359.706.222.570;25.128.510.510.140.500;Working;Higher education;Married;House / apartment;Core staff;0
5091994;1;1;1;0;0;0;1;2;4;33;243000.0;5.374.237.664.017.740;0.0;Pensioner;Higher education;Married;Office apartment;Other;1
5092000;0;0;1;0;1;0;1;0;2;25;49500.0;6.295.269.581.168.670;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5092004;0;0;0;0;0;0;0;0;2;1;112500.0;5.399.426.408.482.030;4.213.638.883.755.310;Commercial associate;Higher education;Married;With parents;Accountants;0
5092014;0;1;1;0;0;0;0;1;3;54;247500.0;4.363.402.397.037.580;8.799.633.120.461.060;Working;Secondary / secondary special;Married;House / apartment;Laborers;1
5092016;0;0;1;1;1;0;0;0;2;32;135000.0;36.170.489.469.325.100;21.273.537.444.300.700;Working;Secondary / secondary special;Married;House / apartment;Core staff;0
5092031;0;0;1;0;0;0;0;2;3;6;360000.0;40.731.842.542.968.000;139.605.878.286.344;Working;Secondary / secondary special;Separated;House / apartment;Medicine staff;0
5092033;0;0;1;0;1;0;0;0;2;24;202500.0;4.139.715.394.566.620;1.546.643.668.247.800;Working;Secondary / secondary special;Married;Co-op apartment;High skill tech staff;0
5092036;0;1;1;1;0;0;0;0;2;52;180000.0;3.286.857.361.889.700;5.875.548.436.997.330;Working;Secondary / secondary special;Married;House / apartment;Accountants;0
5092041;0;1;1;0;1;0;1;0;2;53;72000.0;6.783.712.191.215.420;0.0;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;Other;0
5092042;0;0;1;0;0;0;0;1;3;48;135000.0;31.754.245.467.052.700;6.379.323.326.283.220;Working;Secondary / secondary special;Married;House / apartment;Other;0
5092052;0;0;0;0;0;0;1;0;1;39;103500.0;6.719.645.167.251.890;0.0;Pensioner;Higher education;Single / not married;House / apartment;Other;0
5092057;0;0;1;1;1;0;0;0;2;37;180000.0;4.304.537.396.387.330;8.876.294.516.656.740;Working;Secondary / secondary special;Married;House / apartment;Private service staff;0
5092059;0;0;1;1;1;0;0;0;1;55;202500.0;28.000.574.960.471.400;9.213.057.078.516.320;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;Sales staff;0
5092065;1;1;1;0;0;0;1;0;2;55;90000.0;59.995.756.244.139.100;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5092070;0;0;0;0;0;0;0;1;2;25;112500.0;36.786.518.545.897.500;671.334.798.113.582;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;High skill tech staff;0
5092075;1;0;0;0;0;0;0;0;2;24;202500.0;4.845.000.239.566.860;1.128.017.686.879.260;Working;Secondary / secondary special;Married;Municipal apartment;Laborers;0
5092079;1;1;0;0;0;0;0;1;3;27;207000.0;4.189.545.302.093.810;3.381.315.153.630.800;State servant;Secondary / secondary special;Married;With parents;Other;0
5092088;1;1;1;0;0;0;0;2;4;11;247500.0;47.420.549.361.040.900;14.647.802.487.388.500;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5092092;0;0;1;1;1;0;0;1;2;0;144000.0;38.590.799.263.503.000;8.632.620.793.034.760;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;Laborers;0
5092096;0;0;1;1;0;0;0;0;2;32;112500.0;4.093.992.347.549.910;49.610.874.966.631.700;Working;Secondary / secondary special;Married;House / apartment;Sales staff;0
5092102;0;0;1;0;0;0;0;1;2;50;135000.0;4.590.648.678.617.630;25.380.397.954.783.400;Working;Secondary / secondary special;Single / not married;Municipal apartment;Medicine staff;0
5092110;1;0;0;0;0;1;0;0;1;43;270000.0;2.641.806.471.043.210;5.464.862.385.949.060;State servant;Secondary / secondary special;Single / not married;With parents;Core staff;0
5092112;1;1;1;0;0;0;1;0;1;35;157500.0;6.006.967.973.332.780;0.0;Pensioner;Secondary / secondary special;Widow;House / apartment;Other;0
5092115;1;1;1;1;1;0;0;1;3;54;180000.0;45.980.410.275.364.900;8.465.608.465.608.460;Commercial associate;Secondary / secondary special;Married;House / apartment;High skill tech staff;0
5092116;0;0;1;0;0;0;1;0;2;42;193500.0;5.956.864.275.104.890;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5092125;1;1;1;0;1;0;0;1;3;27;198000.0;4.421.446.025.585.740;11.715.504.082.903.800;Commercial associate;Higher education;Civil marriage;House / apartment;Managers;1
